,GENDER,How important is attractiveness to you?,How important is sincerity to you?,How important is intelligence to you?,Import_of_Fun,Import_of_Amb,Import_of_Shar,Exp_of_Attr,Exp_of_Sinc,Exp_of_Int,Exp_of_Fun,Exp_of_Amb,Exp_of_Shar
259,Female,10.0,20.0,20.0,15.0,20.0,15.0,35.0,10.0,15.0,20.0,10.0,10.0
260,Female,10.0,20.0,20.0,15.0,20.0,15.0,35.0,10.0,15.0,20.0,10.0,10.0
261,Female,10.0,20.0,20.0,15.0,20.0,15.0,35.0,10.0,15.0,20.0,10.0,10.0
262,Female,10.0,20.0,20.0,15.0,20.0,15.0,35.0,10.0,15.0,20.0,10.0,10.0
263,Female,10.0,20.0,20.0,15.0,20.0,15.0,35.0,10.0,15.0,20.0,10.0,10.0
264,Female,20.0,20.0,15.0,15.0,15.0,15.0,30.0,15.0,10.0,20.0,10.0,15.0
265,Female,20.0,20.0,15.0,15.0,15.0,15.0,30.0,15.0,10.0,20.0,10.0,15.0
266,Female,20.0,20.0,15.0,15.0,15.0,15.0,30.0,15.0,10.0,20.0,10.0,15.0
267,Female,20.0,20.0,15.0,15.0,15.0,15.0,30.0,15.0,10.0,20.0,10.0,15.0
268,Female,20.0,20.0,15.0,15.0,15.0,15.0,30.0,15.0,10.0,20.0,10.0,15.0
269,Female,20.0,20.0,15.0,15.0,15.0,15.0,30.0,15.0,10.0,20.0,10.0,15.0
270,Female,20.0,20.0,15.0,15.0,15.0,15.0,30.0,15.0,10.0,20.0,10.0,15.0
271,Female,20.0,20.0,15.0,15.0,15.0,15.0,30.0,15.0,10.0,20.0,10.0,15.0
272,Female,20.0,20.0,15.0,15.0,15.0,15.0,30.0,15.0,10.0,20.0,10.0,15.0
273,Female,20.0,20.0,15.0,15.0,15.0,15.0,30.0,15.0,10.0,20.0,10.0,15.0
274,Female,20.0,20.0,15.0,15.0,15.0,15.0,30.0,15.0,10.0,20.0,10.0,15.0
275,Female,20.0,20.0,15.0,15.0,15.0,15.0,30.0,15.0,10.0,20.0,10.0,15.0
276,Female,20.0,20.0,15.0,15.0,15.0,15.0,30.0,15.0,10.0,20.0,10.0,15.0
277,Female,20.0,20.0,15.0,15.0,15.0,15.0,30.0,15.0,10.0,20.0,10.0,15.0
278,Female,20.0,20.0,15.0,15.0,15.0,15.0,30.0,15.0,10.0,20.0,10.0,15.0
279,Female,20.0,20.0,15.0,15.0,15.0,15.0,30.0,15.0,10.0,20.0,10.0,15.0
280,Female,20.0,20.0,20.0,15.0,15.0,10.0,25.0,10.0,10.0,25.0,20.0,10.0
281,Female,20.0,20.0,20.0,15.0,15.0,10.0,25.0,10.0,10.0,25.0,20.0,10.0
282,Female,20.0,20.0,20.0,15.0,15.0,10.0,25.0,10.0,10.0,25.0,20.0,10.0
283,Female,20.0,20.0,20.0,15.0,15.0,10.0,25.0,10.0,10.0,25.0,20.0,10.0
284,Female,20.0,20.0,20.0,15.0,15.0,10.0,25.0,10.0,10.0,25.0,20.0,10.0
285,Female,20.0,20.0,20.0,15.0,15.0,10.0,25.0,10.0,10.0,25.0,20.0,10.0
286,Female,20.0,20.0,20.0,15.0,15.0,10.0,25.0,10.0,10.0,25.0,20.0,10.0
287,Female,20.0,20.0,20.0,15.0,15.0,10.0,25.0,10.0,10.0,25.0,20.0,10.0
288,Female,20.0,20.0,20.0,15.0,15.0,10.0,25.0,10.0,10.0,25.0,20.0,10.0
289,Female,20.0,20.0,20.0,15.0,15.0,10.0,25.0,10.0,10.0,25.0,20.0,10.0
290,Female,20.0,20.0,20.0,15.0,15.0,10.0,25.0,10.0,10.0,25.0,20.0,10.0
291,Female,20.0,20.0,20.0,15.0,15.0,10.0,25.0,10.0,10.0,25.0,20.0,10.0
292,Female,20.0,20.0,20.0,15.0,15.0,10.0,25.0,10.0,10.0,25.0,20.0,10.0
293,Female,20.0,20.0,20.0,15.0,15.0,10.0,25.0,10.0,10.0,25.0,20.0,10.0
294,Female,20.0,20.0,20.0,15.0,15.0,10.0,25.0,10.0,10.0,25.0,20.0,10.0
295,Female,20.0,20.0,20.0,15.0,15.0,10.0,25.0,10.0,10.0,25.0,20.0,10.0
296,Female,17.0,10.0,18.0,20.0,25.0,10.0,30.0,5.0,15.0,20.0,10.0,20.0
297,Female,17.0,10.0,18.0,20.0,25.0,10.0,30.0,5.0,15.0,20.0,10.0,20.0
298,Female,17.0,10.0,18.0,20.0,25.0,10.0,30.0,5.0,15.0,20.0,10.0,20.0
299,Female,17.0,10.0,18.0,20.0,25.0,10.0,30.0,5.0,15.0,20.0,10.0,20.0
300,Female,17.0,10.0,18.0,20.0,25.0,10.0,30.0,5.0,15.0,20.0,10.0,20.0
301,Female,17.0,10.0,18.0,20.0,25.0,10.0,30.0,5.0,15.0,20.0,10.0,20.0
302,Female,17.0,10.0,18.0,20.0,25.0,10.0,30.0,5.0,15.0,20.0,10.0,20.0
303,Female,17.0,10.0,18.0,20.0,25.0,10.0,30.0,5.0,15.0,20.0,10.0,20.0
304,Female,17.0,10.0,18.0,20.0,25.0,10.0,30.0,5.0,15.0,20.0,10.0,20.0
305,Female,17.0,10.0,18.0,20.0,25.0,10.0,30.0,5.0,15.0,20.0,10.0,20.0
306,Female,17.0,10.0,18.0,20.0,25.0,10.0,30.0,5.0,15.0,20.0,10.0,20.0
307,Female,17.0,10.0,18.0,20.0,25.0,10.0,30.0,5.0,15.0,20.0,10.0,20.0
308,Female,17.0,10.0,18.0,20.0,25.0,10.0,30.0,5.0,15.0,20.0,10.0,20.0
309,Female,17.0,10.0,18.0,20.0,25.0,10.0,30.0,5.0,15.0,20.0,10.0,20.0
310,Female,17.0,10.0,18.0,20.0,25.0,10.0,30.0,5.0,15.0,20.0,10.0,20.0
311,Female,17.0,10.0,18.0,20.0,25.0,10.0,30.0,5.0,15.0,20.0,10.0,20.0
328,Female,20.0,22.0,18.0,15.0,15.0,10.0,35.0,15.0,10.0,20.0,15.0,5.0
329,Female,20.0,22.0,18.0,15.0,15.0,10.0,35.0,15.0,10.0,20.0,15.0,5.0
330,Female,20.0,22.0,18.0,15.0,15.0,10.0,35.0,15.0,10.0,20.0,15.0,5.0
331,Female,20.0,22.0,18.0,15.0,15.0,10.0,35.0,15.0,10.0,20.0,15.0,5.0
332,Female,20.0,22.0,18.0,15.0,15.0,10.0,35.0,15.0,10.0,20.0,15.0,5.0
333,Female,20.0,22.0,18.0,15.0,15.0,10.0,35.0,15.0,10.0,20.0,15.0,5.0
334,Female,20.0,22.0,18.0,15.0,15.0,10.0,35.0,15.0,10.0,20.0,15.0,5.0
335,Female,20.0,22.0,18.0,15.0,15.0,10.0,35.0,15.0,10.0,20.0,15.0,5.0
336,Female,20.0,22.0,18.0,15.0,15.0,10.0,35.0,15.0,10.0,20.0,15.0,5.0
337,Female,20.0,22.0,18.0,15.0,15.0,10.0,35.0,15.0,10.0,20.0,15.0,5.0
338,Female,20.0,22.0,18.0,15.0,15.0,10.0,35.0,15.0,10.0,20.0,15.0,5.0
339,Female,20.0,22.0,18.0,15.0,15.0,10.0,35.0,15.0,10.0,20.0,15.0,5.0
340,Female,20.0,22.0,18.0,15.0,15.0,10.0,35.0,15.0,10.0,20.0,15.0,5.0
341,Female,20.0,22.0,18.0,15.0,15.0,10.0,35.0,15.0,10.0,20.0,15.0,5.0
342,Female,20.0,22.0,18.0,15.0,15.0,10.0,35.0,15.0,10.0,20.0,15.0,5.0
343,Female,20.0,22.0,18.0,15.0,15.0,10.0,35.0,15.0,10.0,20.0,15.0,5.0
344,Female,10.0,20.0,20.0,20.0,20.0,10.0,35.0,5.0,15.0,20.0,10.0,15.0
345,Female,10.0,20.0,20.0,20.0,20.0,10.0,35.0,5.0,15.0,20.0,10.0,15.0
346,Female,10.0,20.0,20.0,20.0,20.0,10.0,35.0,5.0,15.0,20.0,10.0,15.0
347,Female,10.0,20.0,20.0,20.0,20.0,10.0,35.0,5.0,15.0,20.0,10.0,15.0
348,Female,10.0,20.0,20.0,20.0,20.0,10.0,35.0,5.0,15.0,20.0,10.0,15.0
349,Female,10.0,20.0,20.0,20.0,20.0,10.0,35.0,5.0,15.0,20.0,10.0,15.0
350,Female,10.0,20.0,20.0,20.0,20.0,10.0,35.0,5.0,15.0,20.0,10.0,15.0
351,Female,10.0,20.0,20.0,20.0,20.0,10.0,35.0,5.0,15.0,20.0,10.0,15.0
352,Female,10.0,20.0,20.0,20.0,20.0,10.0,35.0,5.0,15.0,20.0,10.0,15.0
353,Female,10.0,20.0,20.0,20.0,20.0,10.0,35.0,5.0,15.0,20.0,10.0,15.0
354,Female,10.0,20.0,20.0,20.0,20.0,10.0,35.0,5.0,15.0,20.0,10.0,15.0
355,Female,10.0,20.0,20.0,20.0,20.0,10.0,35.0,5.0,15.0,20.0,10.0,15.0
356,Female,10.0,20.0,20.0,20.0,20.0,10.0,35.0,5.0,15.0,20.0,10.0,15.0
357,Female,10.0,20.0,20.0,20.0,20.0,10.0,35.0,5.0,15.0,20.0,10.0,15.0
358,Female,10.0,20.0,20.0,20.0,20.0,10.0,35.0,5.0,15.0,20.0,10.0,15.0
359,Female,10.0,20.0,20.0,20.0,20.0,10.0,35.0,5.0,15.0,20.0,10.0,15.0
360,Female,35.0,10.0,20.0,20.0,10.0,5.0,40.0,10.0,10.0,25.0,5.0,10.0
361,Female,35.0,10.0,20.0,20.0,10.0,5.0,40.0,10.0,10.0,25.0,5.0,10.0
362,Female,35.0,10.0,20.0,20.0,10.0,5.0,40.0,10.0,10.0,25.0,5.0,10.0
363,Female,35.0,10.0,20.0,20.0,10.0,5.0,40.0,10.0,10.0,25.0,5.0,10.0
364,Female,35.0,10.0,20.0,20.0,10.0,5.0,40.0,10.0,10.0,25.0,5.0,10.0
365,Female,35.0,10.0,20.0,20.0,10.0,5.0,40.0,10.0,10.0,25.0,5.0,10.0
366,Female,35.0,10.0,20.0,20.0,10.0,5.0,40.0,10.0,10.0,25.0,5.0,10.0
367,Female,35.0,10.0,20.0,20.0,10.0,5.0,40.0,10.0,10.0,25.0,5.0,10.0
368,Female,35.0,10.0,20.0,20.0,10.0,5.0,40.0,10.0,10.0,25.0,5.0,10.0
369,Female,35.0,10.0,20.0,20.0,10.0,5.0,40.0,10.0,10.0,25.0,5.0,10.0
370,Female,35.0,10.0,20.0,20.0,10.0,5.0,40.0,10.0,10.0,25.0,5.0,10.0
371,Female,35.0,10.0,20.0,20.0,10.0,5.0,40.0,10.0,10.0,25.0,5.0,10.0
372,Female,35.0,10.0,20.0,20.0,10.0,5.0,40.0,10.0,10.0,25.0,5.0,10.0
373,Female,35.0,10.0,20.0,20.0,10.0,5.0,40.0,10.0,10.0,25.0,5.0,10.0
374,Female,35.0,10.0,20.0,20.0,10.0,5.0,40.0,10.0,10.0,25.0,5.0,10.0
375,Female,35.0,10.0,20.0,20.0,10.0,5.0,40.0,10.0,10.0,25.0,5.0,10.0
376,Female,50.0,0.0,50.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,0.0,0.0
377,Female,50.0,0.0,50.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,0.0,0.0
378,Female,50.0,0.0,50.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,0.0,0.0
379,Female,50.0,0.0,50.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,0.0,0.0
380,Female,50.0,0.0,50.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,0.0,0.0
381,Female,50.0,0.0,50.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,0.0,0.0
382,Female,50.0,0.0,50.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,0.0,0.0
383,Female,50.0,0.0,50.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,0.0,0.0
384,Female,50.0,0.0,50.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,0.0,0.0
385,Female,50.0,0.0,50.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,0.0,0.0
386,Female,50.0,0.0,50.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,0.0,0.0
387,Female,50.0,0.0,50.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,0.0,0.0
388,Female,50.0,0.0,50.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,0.0,0.0
389,Female,50.0,0.0,50.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,0.0,0.0
390,Female,50.0,0.0,50.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,0.0,0.0
391,Female,50.0,0.0,50.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,0.0,0.0
392,Female,30.0,20.0,30.0,10.0,0.0,10.0,95.0,1.0,1.0,1.0,1.0,1.0
393,Female,30.0,20.0,30.0,10.0,0.0,10.0,95.0,1.0,1.0,1.0,1.0,1.0
394,Female,30.0,20.0,30.0,10.0,0.0,10.0,95.0,1.0,1.0,1.0,1.0,1.0
395,Female,30.0,20.0,30.0,10.0,0.0,10.0,95.0,1.0,1.0,1.0,1.0,1.0
396,Female,30.0,20.0,30.0,10.0,0.0,10.0,95.0,1.0,1.0,1.0,1.0,1.0
397,Female,30.0,20.0,30.0,10.0,0.0,10.0,95.0,1.0,1.0,1.0,1.0,1.0
398,Female,30.0,20.0,30.0,10.0,0.0,10.0,95.0,1.0,1.0,1.0,1.0,1.0
399,Female,30.0,20.0,30.0,10.0,0.0,10.0,95.0,1.0,1.0,1.0,1.0,1.0
400,Female,30.0,20.0,30.0,10.0,0.0,10.0,95.0,1.0,1.0,1.0,1.0,1.0
401,Female,30.0,20.0,30.0,10.0,0.0,10.0,95.0,1.0,1.0,1.0,1.0,1.0
402,Female,30.0,20.0,30.0,10.0,0.0,10.0,95.0,1.0,1.0,1.0,1.0,1.0
403,Female,30.0,20.0,30.0,10.0,0.0,10.0,95.0,1.0,1.0,1.0,1.0,1.0
404,Female,30.0,20.0,30.0,10.0,0.0,10.0,95.0,1.0,1.0,1.0,1.0,1.0
405,Female,30.0,20.0,30.0,10.0,0.0,10.0,95.0,1.0,1.0,1.0,1.0,1.0
406,Female,30.0,20.0,30.0,10.0,0.0,10.0,95.0,1.0,1.0,1.0,1.0,1.0
407,Female,30.0,20.0,30.0,10.0,0.0,10.0,95.0,1.0,1.0,1.0,1.0,1.0
408,Female,30.0,5.0,30.0,15.0,15.0,5.0,20.0,20.0,25.0,20.0,5.0,10.0
409,Female,30.0,5.0,30.0,15.0,15.0,5.0,20.0,20.0,25.0,20.0,5.0,10.0
410,Female,30.0,5.0,30.0,15.0,15.0,5.0,20.0,20.0,25.0,20.0,5.0,10.0
411,Female,30.0,5.0,30.0,15.0,15.0,5.0,20.0,20.0,25.0,20.0,5.0,10.0
412,Female,30.0,5.0,30.0,15.0,15.0,5.0,20.0,20.0,25.0,20.0,5.0,10.0
413,Female,30.0,5.0,30.0,15.0,15.0,5.0,20.0,20.0,25.0,20.0,5.0,10.0
414,Female,30.0,5.0,30.0,15.0,15.0,5.0,20.0,20.0,25.0,20.0,5.0,10.0
415,Female,30.0,5.0,30.0,15.0,15.0,5.0,20.0,20.0,25.0,20.0,5.0,10.0
416,Female,30.0,5.0,30.0,15.0,15.0,5.0,20.0,20.0,25.0,20.0,5.0,10.0
417,Female,30.0,5.0,30.0,15.0,15.0,5.0,20.0,20.0,25.0,20.0,5.0,10.0
418,Female,30.0,5.0,30.0,15.0,15.0,5.0,20.0,20.0,25.0,20.0,5.0,10.0
419,Female,30.0,5.0,30.0,15.0,15.0,5.0,20.0,20.0,25.0,20.0,5.0,10.0
420,Female,30.0,5.0,30.0,15.0,15.0,5.0,20.0,20.0,25.0,20.0,5.0,10.0
421,Female,30.0,5.0,30.0,15.0,15.0,5.0,20.0,20.0,25.0,20.0,5.0,10.0
422,Female,30.0,5.0,30.0,15.0,15.0,5.0,20.0,20.0,25.0,20.0,5.0,10.0
423,Female,30.0,5.0,30.0,15.0,15.0,5.0,20.0,20.0,25.0,20.0,5.0,10.0
424,Female,20.0,23.0,23.0,22.0,7.0,5.0,40.0,10.0,15.0,15.0,10.0,10.0
425,Female,20.0,23.0,23.0,22.0,7.0,5.0,40.0,10.0,15.0,15.0,10.0,10.0
426,Female,20.0,23.0,23.0,22.0,7.0,5.0,40.0,10.0,15.0,15.0,10.0,10.0
427,Female,20.0,23.0,23.0,22.0,7.0,5.0,40.0,10.0,15.0,15.0,10.0,10.0
428,Female,20.0,23.0,23.0,22.0,7.0,5.0,40.0,10.0,15.0,15.0,10.0,10.0
429,Female,20.0,23.0,23.0,22.0,7.0,5.0,40.0,10.0,15.0,15.0,10.0,10.0
430,Female,20.0,23.0,23.0,22.0,7.0,5.0,40.0,10.0,15.0,15.0,10.0,10.0
431,Female,20.0,23.0,23.0,22.0,7.0,5.0,40.0,10.0,15.0,15.0,10.0,10.0
432,Female,20.0,23.0,23.0,22.0,7.0,5.0,40.0,10.0,15.0,15.0,10.0,10.0
433,Female,20.0,23.0,23.0,22.0,7.0,5.0,40.0,10.0,15.0,15.0,10.0,10.0
434,Female,20.0,23.0,23.0,22.0,7.0,5.0,40.0,10.0,15.0,15.0,10.0,10.0
435,Female,20.0,23.0,23.0,22.0,7.0,5.0,40.0,10.0,15.0,15.0,10.0,10.0
436,Female,20.0,23.0,23.0,22.0,7.0,5.0,40.0,10.0,15.0,15.0,10.0,10.0
437,Female,20.0,23.0,23.0,22.0,7.0,5.0,40.0,10.0,15.0,15.0,10.0,10.0
438,Female,20.0,23.0,23.0,22.0,7.0,5.0,40.0,10.0,15.0,15.0,10.0,10.0
439,Female,20.0,23.0,23.0,22.0,7.0,5.0,40.0,10.0,15.0,15.0,10.0,10.0
440,Female,20.0,25.0,20.0,15.0,15.0,5.0,40.0,5.0,10.0,30.0,5.0,10.0
441,Female,20.0,25.0,20.0,15.0,15.0,5.0,40.0,5.0,10.0,30.0,5.0,10.0
442,Female,20.0,25.0,20.0,15.0,15.0,5.0,40.0,5.0,10.0,30.0,5.0,10.0
443,Female,20.0,25.0,20.0,15.0,15.0,5.0,40.0,5.0,10.0,30.0,5.0,10.0
444,Female,20.0,25.0,20.0,15.0,15.0,5.0,40.0,5.0,10.0,30.0,5.0,10.0
445,Female,20.0,25.0,20.0,15.0,15.0,5.0,40.0,5.0,10.0,30.0,5.0,10.0
446,Female,20.0,25.0,20.0,15.0,15.0,5.0,40.0,5.0,10.0,30.0,5.0,10.0
447,Female,20.0,25.0,20.0,15.0,15.0,5.0,40.0,5.0,10.0,30.0,5.0,10.0
448,Female,20.0,25.0,20.0,15.0,15.0,5.0,40.0,5.0,10.0,30.0,5.0,10.0
449,Female,20.0,25.0,20.0,15.0,15.0,5.0,40.0,5.0,10.0,30.0,5.0,10.0
450,Female,20.0,25.0,20.0,15.0,15.0,5.0,40.0,5.0,10.0,30.0,5.0,10.0
451,Female,20.0,25.0,20.0,15.0,15.0,5.0,40.0,5.0,10.0,30.0,5.0,10.0
452,Female,20.0,25.0,20.0,15.0,15.0,5.0,40.0,5.0,10.0,30.0,5.0,10.0
453,Female,20.0,25.0,20.0,15.0,15.0,5.0,40.0,5.0,10.0,30.0,5.0,10.0
454,Female,20.0,25.0,20.0,15.0,15.0,5.0,40.0,5.0,10.0,30.0,5.0,10.0
455,Female,20.0,25.0,20.0,15.0,15.0,5.0,40.0,5.0,10.0,30.0,5.0,10.0
456,Female,10.0,10.0,30.0,25.0,10.0,15.0,30.0,10.0,15.0,20.0,10.0,15.0
457,Female,10.0,10.0,30.0,25.0,10.0,15.0,30.0,10.0,15.0,20.0,10.0,15.0
458,Female,10.0,10.0,30.0,25.0,10.0,15.0,30.0,10.0,15.0,20.0,10.0,15.0
459,Female,10.0,10.0,30.0,25.0,10.0,15.0,30.0,10.0,15.0,20.0,10.0,15.0
460,Female,10.0,10.0,30.0,25.0,10.0,15.0,30.0,10.0,15.0,20.0,10.0,15.0
461,Female,10.0,10.0,30.0,25.0,10.0,15.0,30.0,10.0,15.0,20.0,10.0,15.0
462,Female,10.0,10.0,30.0,25.0,10.0,15.0,30.0,10.0,15.0,20.0,10.0,15.0
463,Female,10.0,10.0,30.0,25.0,10.0,15.0,30.0,10.0,15.0,20.0,10.0,15.0
464,Female,10.0,10.0,30.0,25.0,10.0,15.0,30.0,10.0,15.0,20.0,10.0,15.0
465,Female,10.0,10.0,30.0,25.0,10.0,15.0,30.0,10.0,15.0,20.0,10.0,15.0
466,Female,10.0,10.0,30.0,25.0,10.0,15.0,30.0,10.0,15.0,20.0,10.0,15.0
467,Female,10.0,10.0,30.0,25.0,10.0,15.0,30.0,10.0,15.0,20.0,10.0,15.0
468,Female,10.0,10.0,30.0,25.0,10.0,15.0,30.0,10.0,15.0,20.0,10.0,15.0
469,Female,10.0,10.0,30.0,25.0,10.0,15.0,30.0,10.0,15.0,20.0,10.0,15.0
470,Female,10.0,10.0,30.0,25.0,10.0,15.0,30.0,10.0,15.0,20.0,10.0,15.0
471,Female,10.0,10.0,30.0,25.0,10.0,15.0,30.0,10.0,15.0,20.0,10.0,15.0
472,Female,50.0,10.0,20.0,10.0,10.0,0.0,70.0,5.0,5.0,15.0,0.0,5.0
473,Female,50.0,10.0,20.0,10.0,10.0,0.0,70.0,5.0,5.0,15.0,0.0,5.0
474,Female,50.0,10.0,20.0,10.0,10.0,0.0,70.0,5.0,5.0,15.0,0.0,5.0
475,Female,50.0,10.0,20.0,10.0,10.0,0.0,70.0,5.0,5.0,15.0,0.0,5.0
476,Female,50.0,10.0,20.0,10.0,10.0,0.0,70.0,5.0,5.0,15.0,0.0,5.0
477,Female,50.0,10.0,20.0,10.0,10.0,0.0,70.0,5.0,5.0,15.0,0.0,5.0
478,Female,50.0,10.0,20.0,10.0,10.0,0.0,70.0,5.0,5.0,15.0,0.0,5.0
479,Female,50.0,10.0,20.0,10.0,10.0,0.0,70.0,5.0,5.0,15.0,0.0,5.0
480,Female,50.0,10.0,20.0,10.0,10.0,0.0,70.0,5.0,5.0,15.0,0.0,5.0
481,Female,50.0,10.0,20.0,10.0,10.0,0.0,70.0,5.0,5.0,15.0,0.0,5.0
482,Female,50.0,10.0,20.0,10.0,10.0,0.0,70.0,5.0,5.0,15.0,0.0,5.0
483,Female,50.0,10.0,20.0,10.0,10.0,0.0,70.0,5.0,5.0,15.0,0.0,5.0
484,Female,50.0,10.0,20.0,10.0,10.0,0.0,70.0,5.0,5.0,15.0,0.0,5.0
485,Female,50.0,10.0,20.0,10.0,10.0,0.0,70.0,5.0,5.0,15.0,0.0,5.0
486,Female,50.0,10.0,20.0,10.0,10.0,0.0,70.0,5.0,5.0,15.0,0.0,5.0
487,Female,50.0,10.0,20.0,10.0,10.0,0.0,70.0,5.0,5.0,15.0,0.0,5.0
488,Female,20.0,20.0,20.0,15.0,15.0,10.0,55.0,5.0,10.0,15.0,5.0,10.0
489,Female,20.0,20.0,20.0,15.0,15.0,10.0,55.0,5.0,10.0,15.0,5.0,10.0
490,Female,20.0,20.0,20.0,15.0,15.0,10.0,55.0,5.0,10.0,15.0,5.0,10.0
491,Female,20.0,20.0,20.0,15.0,15.0,10.0,55.0,5.0,10.0,15.0,5.0,10.0
492,Female,20.0,20.0,20.0,15.0,15.0,10.0,55.0,5.0,10.0,15.0,5.0,10.0
493,Female,20.0,20.0,20.0,15.0,15.0,10.0,55.0,5.0,10.0,15.0,5.0,10.0
494,Female,20.0,20.0,20.0,15.0,15.0,10.0,55.0,5.0,10.0,15.0,5.0,10.0
495,Female,20.0,20.0,20.0,15.0,15.0,10.0,55.0,5.0,10.0,15.0,5.0,10.0
496,Female,20.0,20.0,20.0,15.0,15.0,10.0,55.0,5.0,10.0,15.0,5.0,10.0
497,Female,20.0,20.0,20.0,15.0,15.0,10.0,55.0,5.0,10.0,15.0,5.0,10.0
498,Female,20.0,20.0,20.0,15.0,15.0,10.0,55.0,5.0,10.0,15.0,5.0,10.0
499,Female,20.0,20.0,20.0,15.0,15.0,10.0,55.0,5.0,10.0,15.0,5.0,10.0
500,Female,20.0,20.0,20.0,15.0,15.0,10.0,55.0,5.0,10.0,15.0,5.0,10.0
501,Female,20.0,20.0,20.0,15.0,15.0,10.0,55.0,5.0,10.0,15.0,5.0,10.0
502,Female,20.0,20.0,20.0,15.0,15.0,10.0,55.0,5.0,10.0,15.0,5.0,10.0
503,Female,20.0,20.0,20.0,15.0,15.0,10.0,55.0,5.0,10.0,15.0,5.0,10.0
504,Male,25.0,20.0,25.0,20.0,10.0,0.0,40.0,0.0,30.0,20.0,10.0,0.0
505,Male,25.0,20.0,25.0,20.0,10.0,0.0,40.0,0.0,30.0,20.0,10.0,0.0
506,Male,25.0,20.0,25.0,20.0,10.0,0.0,40.0,0.0,30.0,20.0,10.0,0.0
507,Male,25.0,20.0,25.0,20.0,10.0,0.0,40.0,0.0,30.0,20.0,10.0,0.0
508,Male,25.0,20.0,25.0,20.0,10.0,0.0,40.0,0.0,30.0,20.0,10.0,0.0
509,Male,25.0,20.0,25.0,20.0,10.0,0.0,40.0,0.0,30.0,20.0,10.0,0.0
510,Male,25.0,20.0,25.0,20.0,10.0,0.0,40.0,0.0,30.0,20.0,10.0,0.0
511,Male,25.0,20.0,25.0,20.0,10.0,0.0,40.0,0.0,30.0,20.0,10.0,0.0
512,Male,25.0,20.0,25.0,20.0,10.0,0.0,40.0,0.0,30.0,20.0,10.0,0.0
513,Male,25.0,20.0,25.0,20.0,10.0,0.0,40.0,0.0,30.0,20.0,10.0,0.0
514,Male,25.0,20.0,25.0,20.0,10.0,0.0,40.0,0.0,30.0,20.0,10.0,0.0
515,Male,25.0,20.0,25.0,20.0,10.0,0.0,40.0,0.0,30.0,20.0,10.0,0.0
516,Male,25.0,20.0,25.0,20.0,10.0,0.0,40.0,0.0,30.0,20.0,10.0,0.0
517,Male,25.0,20.0,25.0,20.0,10.0,0.0,40.0,0.0,30.0,20.0,10.0,0.0
518,Male,25.0,20.0,25.0,20.0,10.0,0.0,40.0,0.0,30.0,20.0,10.0,0.0
519,Male,25.0,20.0,25.0,20.0,10.0,0.0,40.0,0.0,30.0,20.0,10.0,0.0
520,Male,25.0,20.0,25.0,20.0,10.0,0.0,40.0,0.0,30.0,20.0,10.0,0.0
521,Male,25.0,20.0,25.0,20.0,10.0,0.0,40.0,0.0,30.0,20.0,10.0,0.0
522,Male,25.0,20.0,25.0,20.0,10.0,0.0,40.0,0.0,30.0,20.0,10.0,0.0
523,Male,30.0,20.0,10.0,30.0,0.0,10.0,40.0,30.0,0.0,30.0,0.0,0.0
524,Male,30.0,20.0,10.0,30.0,0.0,10.0,40.0,30.0,0.0,30.0,0.0,0.0
525,Male,30.0,20.0,10.0,30.0,0.0,10.0,40.0,30.0,0.0,30.0,0.0,0.0
526,Male,30.0,20.0,10.0,30.0,0.0,10.0,40.0,30.0,0.0,30.0,0.0,0.0
527,Male,30.0,20.0,10.0,30.0,0.0,10.0,40.0,30.0,0.0,30.0,0.0,0.0
528,Male,30.0,20.0,10.0,30.0,0.0,10.0,40.0,30.0,0.0,30.0,0.0,0.0
529,Male,30.0,20.0,10.0,30.0,0.0,10.0,40.0,30.0,0.0,30.0,0.0,0.0
530,Male,30.0,20.0,10.0,30.0,0.0,10.0,40.0,30.0,0.0,30.0,0.0,0.0
531,Male,30.0,20.0,10.0,30.0,0.0,10.0,40.0,30.0,0.0,30.0,0.0,0.0
532,Male,30.0,20.0,10.0,30.0,0.0,10.0,40.0,30.0,0.0,30.0,0.0,0.0
533,Male,30.0,20.0,10.0,30.0,0.0,10.0,40.0,30.0,0.0,30.0,0.0,0.0
534,Male,30.0,20.0,10.0,30.0,0.0,10.0,40.0,30.0,0.0,30.0,0.0,0.0
535,Male,30.0,20.0,10.0,30.0,0.0,10.0,40.0,30.0,0.0,30.0,0.0,0.0
